School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2006-2007,24,Culpeper County ,Mathematics,Grade 3,SOL,Mathematics,254,218,71,472,543,46.78,40.15,13.08,86.92,485
2006-2007,24,Culpeper County ,Mathematics,Grade 4,SOL,Mathematics,179,245,100,424,524,34.16,46.76,19.08,80.92,464
2006-2007,24,Culpeper County ,Mathematics,Grade 5,SOL,Mathematics,264,198,74,462,536,49.25,36.94,13.81,86.19,496
2006-2007,24,Culpeper County ,Mathematics,Grade 6,SOL,Mathematics,27,145,178,172,350,7.71,41.43,50.86,49.14,394
2006-2007,24,Culpeper County ,Mathematics,Grade 7,SOL,Mathematics,72,175,212,247,459,15.69,38.13,46.19,53.81,408
2006-2007,24,Culpeper County ,Mathematics,Grade 8,SOL,Mathematics,210,177,216,387,603,34.83,29.35,35.82,64.18,440
2006-2007,25,Cumberland County ,Mathematics,Grade 3,SOL,Mathematics,35,42,23,77,100,35,42,23,77,464
2006-2007,25,Cumberland County ,Mathematics,Grade 4,SOL,Mathematics,32,47,18,79,97,32.99,48.45,18.56,81.44,469
2006-2007,25,Cumberland County ,Mathematics,Grade 5,SOL,Mathematics,53,43,4,96,100,53,43,4,96,510
2006-2007,25,Cumberland County ,Mathematics,Grade 6,SOL,Mathematics,16,34,40,50,90,17.78,37.78,44.44,55.56,416
2006-2007,25,Cumberland County ,Mathematics,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2006-2007,25,Cumberland County ,Mathematics,Grade 8,SOL,Mathematics,49,95,63,144,207,23.67,45.89,30.43,69.57,439
2006-2007,108,Danville City ,Mathematics,Grade 3,SOL,Mathematics,164,245,82,409,491,33.4,49.9,16.7,83.3,471
2006-2007,108,Danville City ,Mathematics,Grade 4,SOL,Mathematics,85,214,132,299,431,19.72,49.65,30.63,69.37,439
2006-2007,108,Danville City ,Mathematics,Grade 5,SOL,Mathematics,179,179,50,358,408,43.87,43.87,12.25,87.75,486
2006-2007,108,Danville City ,Mathematics,Grade 6,SOL,Mathematics,53,157,245,210,455,11.65,34.51,53.85,46.15,389
2006-2007,108,Danville City ,Mathematics,Grade 7,SOL,Mathematics,60,121,264,181,445,13.48,27.19,59.33,40.67,390
2006-2007,108,Danville City ,Mathematics,Grade 8,SOL,Mathematics,142,186,167,328,495,28.69,37.58,33.74,66.26,442
2006-2007,26,Dickenson County ,Mathematics,Grade 3,SOL,Mathematics,60,107,22,167,189,31.75,56.61,11.64,88.36,467
2006-2007,26,Dickenson County ,Mathematics,Grade 4,SOL,Mathematics,39,94,40,133,173,22.54,54.34,23.12,76.88,450
2006-2007,26,Dickenson County ,Mathematics,Grade 5,SOL,Mathematics,74,77,31,151,182,40.66,42.31,17.03,82.97,484
2006-2007,26,Dickenson County ,Mathematics,Grade 6,SOL,Mathematics,26,76,68,102,170,15.29,44.71,40,60,414
2006-2007,26,Dickenson County ,Mathematics,Grade 7,SOL,Mathematics,48,48,77,96,173,27.75,27.75,44.51,55.49,416
2006-2007,26,Dickenson County ,Mathematics,Grade 8,SOL,Mathematics,99,60,43,159,202,49.01,29.7,21.29,78.71,484
2006-2007,27,Dinwiddie County ,Mathematics,Grade 3,SOL,Mathematics,155,128,17,283,300,51.67,42.67,5.67,94.33,499
2006-2007,27,Dinwiddie County ,Mathematics,Grade 4,SOL,Mathematics,135,147,51,282,333,40.54,44.14,15.32,84.68,474
2006-2007,27,Dinwiddie County ,Mathematics,Grade 5,SOL,Mathematics,194,128,14,322,336,57.74,38.1,4.17,95.83,519
2006-2007,27,Dinwiddie County ,Mathematics,Grade 6,SOL,Mathematics,50,136,130,186,316,15.82,43.04,41.14,58.86,419
2006-2007,27,Dinwiddie County ,Mathematics,Grade 7,SOL,Mathematics,24,115,169,139,308,7.79,37.34,54.87,45.13,388
2006-2007,27,Dinwiddie County ,Mathematics,Grade 8,SOL,Mathematics,174,130,105,304,409,42.54,31.78,25.67,74.33,466
2006-2007,28,Essex County ,Mathematics,Grade 3,SOL,Mathematics,55,57,10,112,122,45.08,46.72,8.2,91.8,491
2006-2007,28,Essex County ,Mathematics,Grade 4,SOL,Mathematics,20,41,44,61,105,19.05,39.05,41.9,58.1,426
2006-2007,28,Essex County ,Mathematics,Grade 5,SOL,Mathematics,45,46,19,91,110,40.91,41.82,17.27,82.73,484
2006-2007,28,Essex County ,Mathematics,Grade 6,SOL,Mathematics,16,45,59,61,120,13.33,37.5,49.17,50.83,403
2006-2007,28,Essex County ,Mathematics,Grade 7,SOL,Mathematics,10,49,47,59,106,9.43,46.23,44.34,55.66,409
2006-2007,28,Essex County ,Mathematics,Grade 8,SOL,Mathematics,49,61,35,110,145,33.79,42.07,24.14,75.86,448
2006-2007,29,Fairfax County ,Mathematics,Grade 3,SOL,Mathematics,"6,106","4,487","1,123","10,593","11,716",52.12,38.3,9.59,90.41,501
2006-2007,29,Fairfax County ,Mathematics,Grade 4,SOL,Mathematics,"4,793","5,056","1,972","9,849","11,821",40.55,42.77,16.68,83.32,477
2006-2007,29,Fairfax County ,Mathematics,Grade 5,SOL,Mathematics,"4,560","4,305","1,541","8,865","10,406",43.82,41.37,14.81,85.19,483
2006-2007,29,Fairfax County ,Mathematics,Grade 6,SOL,Mathematics,"3,540","3,765","3,040","7,305","10,345",34.22,36.39,29.39,70.61,454
2006-2007,29,Fairfax County ,Mathematics,Grade 7,SOL,Mathematics,"3,138","3,616","3,513","6,754","10,267",30.56,35.22,34.22,65.78,440
2006-2007,29,Fairfax County ,Mathematics,Grade 8,SOL,Mathematics,"6,063","2,799","1,876","8,862","10,738",56.46,26.07,17.47,82.53,495
2006-2007,109,Falls Church City ,Mathematics,Grade 3,SOL,Mathematics,82,45,4,127,131,62.6,34.35,3.05,96.95,521
2006-2007,109,Falls Church City ,Mathematics,Grade 4,SOL,Mathematics,50,61,14,111,125,40,48.8,11.2,88.8,477
2006-2007,109,Falls Church City ,Mathematics,Grade 5,SOL,Mathematics,91,37,9,128,137,66.42,27.01,6.57,93.43,530
2006-2007,109,Falls Church City ,Mathematics,Grade 6,SOL,Mathematics,3,40,24,43,67,4.48,59.7,35.82,64.18,409
2006-2007,109,Falls Church City ,Mathematics,Grade 7,SOL,Mathematics,29,62,37,91,128,22.66,48.44,28.91,71.09,432
2006-2007,109,Falls Church City ,Mathematics,Grade 8,SOL,Mathematics,65,35,15,100,115,56.52,30.43,13.04,86.96,495
2006-2007,30,Fauquier County ,Mathematics,Grade 3,SOL,Mathematics,409,333,97,742,839,48.75,39.69,11.56,88.44,490
2006-2007,30,Fauquier County ,Mathematics,Grade 4,SOL,Mathematics,303,328,168,631,799,37.92,41.05,21.03,78.97,465
2006-2007,30,Fauquier County ,Mathematics,Grade 5,SOL,Mathematics,374,300,123,674,797,46.93,37.64,15.43,84.57,488
2006-2007,30,Fauquier County ,Mathematics,Grade 6,SOL,Mathematics,41,208,264,249,513,7.99,40.55,51.46,48.54,392
2006-2007,30,Fauquier County ,Mathematics,Grade 7,SOL,Mathematics,40,287,390,327,717,5.58,40.03,54.39,45.61,389
2006-2007,30,Fauquier County ,Mathematics,Grade 8,SOL,Mathematics,286,338,199,624,823,34.75,41.07,24.18,75.82,456
2006-2007,31,Floyd County ,Mathematics,Grade 3,SOL,Mathematics,89,50,8,139,147,60.54,34.01,5.44,94.56,515
2006-2007,31,Floyd County ,Mathematics,Grade 4,SOL,Mathematics,54,69,25,123,148,36.49,46.62,16.89,83.11,477
2006-2007,31,Floyd County ,Mathematics,Grade 5,SOL,Mathematics,92,60,13,152,165,55.76,36.36,7.88,92.12,509
2006-2007,31,Floyd County ,Mathematics,Grade 6,SOL,Mathematics,47,67,69,114,183,25.68,36.61,37.7,62.3,433
2006-2007,31,Floyd County ,Mathematics,Grade 7,SOL,Mathematics,17,44,28,61,89,19.1,49.44,31.46,68.54,435
2006-2007,31,Floyd County ,Mathematics,Grade 8,SOL,Mathematics,80,64,32,144,176,45.45,36.36,18.18,81.82,479
2006-2007,32,Fluvanna County ,Mathematics,Grade 3,SOL,Mathematics,81,142,57,223,280,28.93,50.71,20.36,79.64,462
2006-2007,32,Fluvanna County ,Mathematics,Grade 4,SOL,Mathematics,76,118,92,194,286,26.57,41.26,32.17,67.83,442
2006-2007,32,Fluvanna County ,Mathematics,Grade 5,SOL,Mathematics,131,77,32,208,240,54.58,32.08,13.33,86.67,499
2006-2007,32,Fluvanna County ,Mathematics,Grade 6,SOL,Mathematics,66,127,85,193,278,23.74,45.68,30.58,69.42,441
2006-2007,32,Fluvanna County ,Mathematics,Grade 7,SOL,Mathematics,83,119,49,202,251,33.07,47.41,19.52,80.48,468
2006-2007,32,Fluvanna County ,Mathematics,Grade 8,SOL,Mathematics,114,89,37,203,240,47.5,37.08,15.42,84.58,484
2006-2007,135,Franklin City ,Mathematics,Grade 3,SOL,Mathematics,20,49,14,69,83,24.1,59.04,16.87,83.13,458
2006-2007,135,Franklin City ,Mathematics,Grade 4,SOL,Mathematics,20,45,24,65,89,22.47,50.56,26.97,73.03,445
2006-2007,135,Franklin City ,Mathematics,Grade 5,SOL,Mathematics,44,24,7,68,75,58.67,32,9.33,90.67,520
2006-2007,135,Franklin City ,Mathematics,Grade 6,SOL,Mathematics,12,20,33,32,65,18.46,30.77,50.77,49.23,406
2006-2007,135,Franklin City ,Mathematics,Grade 7,SOL,Mathematics,9,33,56,42,98,9.18,33.67,57.14,42.86,385
2006-2007,135,Franklin City ,Mathematics,Grade 8,SOL,Mathematics,29,38,33,67,100,29,38,33,67,445
2006-2007,33,Franklin County ,Mathematics,Grade 3,SOL,Mathematics,313,193,26,506,532,58.83,36.28,4.89,95.11,513
2006-2007,33,Franklin County ,Mathematics,Grade 4,SOL,Mathematics,225,233,67,458,525,42.86,44.38,12.76,87.24,484
2006-2007,33,Franklin County ,Mathematics,Grade 5,SOL,Mathematics,275,206,43,481,524,52.48,39.31,8.21,91.79,509
2006-2007,33,Franklin County ,Mathematics,Grade 6,SOL,Mathematics,151,228,181,379,560,26.96,40.71,32.32,67.68,438
2006-2007,33,Franklin County ,Mathematics,Grade 7,SOL,Mathematics,110,237,198,347,545,20.18,43.49,36.33,63.67,428
2006-2007,33,Franklin County ,Mathematics,Grade 8,SOL,Mathematics,198,171,63,369,432,45.83,39.58,14.58,85.42,481
2006-2007,34,Frederick County ,Mathematics,Grade 3,SOL,Mathematics,425,362,102,787,889,47.81,40.72,11.47,88.53,491
2006-2007,34,Frederick County ,Mathematics,Grade 4,SOL,Mathematics,310,409,174,719,893,34.71,45.8,19.48,80.52,467
2006-2007,34,Frederick County ,Mathematics,Grade 5,SOL,Mathematics,341,404,164,745,909,37.51,44.44,18.04,81.96,476
2006-2007,34,Frederick County ,Mathematics,Grade 6,SOL,Mathematics,202,375,354,577,931,21.7,40.28,38.02,61.98,422
2006-2007,34,Frederick County ,Mathematics,Grade 7,SOL,Mathematics,52,288,417,340,757,6.87,38.04,55.09,44.91,393
2006-2007,34,Frederick County ,Mathematics,Grade 8,SOL,Mathematics,271,379,269,650,919,29.49,41.24,29.27,70.73,445
2006-2007,110,Fredericksburg City ,Mathematics,Grade 3,SOL,Mathematics,84,73,32,157,189,44.44,38.62,16.93,83.07,484
2006-2007,110,Fredericksburg City ,Mathematics,Grade 4,SOL,Mathematics,39,69,50,108,158,24.68,43.67,31.65,68.35,439
2006-2007,110,Fredericksburg City ,Mathematics,Grade 5,SOL,Mathematics,54,55,43,109,152,35.53,36.18,28.29,71.71,461
2006-2007,110,Fredericksburg City ,Mathematics,Grade 6,SOL,Mathematics,48,78,39,126,165,29.09,47.27,23.64,76.36,447
2006-2007,110,Fredericksburg City ,Mathematics,Grade 7,SOL,Mathematics,30,45,89,75,164,18.29,27.44,54.27,45.73,406
2006-2007,110,Fredericksburg City ,Mathematics,Grade 8,SOL,Mathematics,51,61,51,112,163,31.29,37.42,31.29,68.71,449
2006-2007,111,Galax City ,Mathematics,Grade 3,SOL,Mathematics,65,43,1,108,109,59.63,39.45,0.92,99.08,513
2006-2007,111,Galax City ,Mathematics,Grade 4,SOL,Mathematics,37,48,18,85,103,35.92,46.6,17.48,82.52,467
2006-2007,111,Galax City ,Mathematics,Grade 5,SOL,Mathematics,45,45,19,90,109,41.28,41.28,17.43,82.57,478
2006-2007,111,Galax City ,Mathematics,Grade 6,SOL,Mathematics,11,35,61,46,107,10.28,32.71,57.01,42.99,382
2006-2007,111,Galax City ,Mathematics,Grade 7,SOL,Mathematics,15,33,36,48,84,17.86,39.29,42.86,57.14,420
2006-2007,35,Giles County ,Mathematics,Grade 3,SOL,Mathematics,69,87,17,156,173,39.88,50.29,9.83,90.17,481
2006-2007,35,Giles County ,Mathematics,Grade 4,SOL,Mathematics,56,81,53,137,190,29.47,42.63,27.89,72.11,452
2006-2007,35,Giles County ,Mathematics,Grade 5,SOL,Mathematics,76,80,20,156,176,43.18,45.45,11.36,88.64,488
2006-2007,35,Giles County ,Mathematics,Grade 6,SOL,Mathematics,33,62,72,95,167,19.76,37.13,43.11,56.89,422
2006-2007,35,Giles County ,Mathematics,Grade 7,SOL,Mathematics,23,77,84,100,184,12.5,41.85,45.65,54.35,405
2006-2007,35,Giles County ,Mathematics,Grade 8,SOL,Mathematics,40,78,87,118,205,19.51,38.05,42.44,57.56,417
2006-2007,36,Gloucester County ,Mathematics,Grade 3,SOL,Mathematics,197,160,46,357,403,48.88,39.7,11.41,88.59,490
2006-2007,36,Gloucester County ,Mathematics,Grade 4,SOL,Mathematics,146,184,67,330,397,36.78,46.35,16.88,83.12,470
2006-2007,36,Gloucester County ,Mathematics,Grade 5,SOL,Mathematics,212,212,44,424,468,45.3,45.3,9.4,90.6,494
2006-2007,36,Gloucester County ,Mathematics,Grade 6,SOL,Mathematics,11,132,198,143,341,3.23,38.71,58.06,41.94,382
2006-2007,36,Gloucester County ,Mathematics,Grade 7,SOL,Mathematics,41,125,193,166,359,11.42,34.82,53.76,46.24,395
2006-2007,36,Gloucester County ,Mathematics,Grade 8,SOL,Mathematics,212,173,82,385,467,45.4,37.04,17.56,82.44,475
2006-2007,37,Goochland County ,Mathematics,Grade 3,SOL,Mathematics,98,60,4,158,162,60.49,37.04,2.47,97.53,515
2006-2007,37,Goochland County ,Mathematics,Grade 4,SOL,Mathematics,47,80,17,127,144,32.64,55.56,11.81,88.19,477
2006-2007,37,Goochland County ,Mathematics,Grade 5,SOL,Mathematics,86,70,8,156,164,52.44,42.68,4.88,95.12,510
2006-2007,37,Goochland County ,Mathematics,Grade 6,SOL,Mathematics,51,72,16,123,139,36.69,51.8,11.51,88.49,482
2006-2007,37,Goochland County ,Mathematics,Grade 7,SOL,Mathematics,46,84,24,130,154,29.87,54.55,15.58,84.42,462
2006-2007,37,Goochland County ,Mathematics,Grade 8,SOL,Mathematics,87,69,9,156,165,52.73,41.82,5.45,94.55,502
2006-2007,38,Grayson County ,Mathematics,Grade 3,SOL,Mathematics,55,73,22,128,150,36.67,48.67,14.67,85.33,473
2006-2007,38,Grayson County ,Mathematics,Grade 4,SOL,Mathematics,25,76,46,101,147,17.01,51.7,31.29,68.71,437
2006-2007,38,Grayson County ,Mathematics,Grade 5,SOL,Mathematics,60,55,39,115,154,38.96,35.71,25.32,74.68,468
2006-2007,38,Grayson County ,Mathematics,Grade 6,SOL,Mathematics,18,49,94,67,161,11.18,30.43,58.39,41.61,389
2006-2007,38,Grayson County ,Mathematics,Grade 7,SOL,Mathematics,17,54,74,71,145,11.72,37.24,51.03,48.97,396
2006-2007,38,Grayson County ,Mathematics,Grade 8,SOL,Mathematics,25,49,54,74,128,19.53,38.28,42.19,57.81,417
2006-2007,39,Greene County ,Mathematics,Grade 3,SOL,Mathematics,86,83,38,169,207,41.55,40.1,18.36,81.64,477
2006-2007,39,Greene County ,Mathematics,Grade 4,SOL,Mathematics,56,99,55,155,210,26.67,47.14,26.19,73.81,453
2006-2007,39,Greene County ,Mathematics,Grade 5,SOL,Mathematics,83,83,42,166,208,39.9,39.9,20.19,79.81,473
2006-2007,39,Greene County ,Mathematics,Grade 6,SOL,Mathematics,53,64,71,117,188,28.19,34.04,37.77,62.23,432
2006-2007,39,Greene County ,Mathematics,Grade 7,SOL,Mathematics,54,77,88,131,219,24.66,35.16,40.18,59.82,421
2006-2007,39,Greene County ,Mathematics,Grade 8,SOL,Mathematics,84,66,44,150,194,43.3,34.02,22.68,77.32,466
2006-2007,40,Greensville County ,Mathematics,Grade 3,SOL,Mathematics,58,97,21,155,176,32.95,55.11,11.93,88.07,467
2006-2007,40,Greensville County ,Mathematics,Grade 4,SOL,Mathematics,48,74,45,122,167,28.74,44.31,26.95,73.05,454
2006-2007,40,Greensville County ,Mathematics,Grade 5,SOL,Mathematics,45,90,20,135,155,29.03,58.06,12.9,87.1,466
2006-2007,40,Greensville County ,Mathematics,Grade 6,SOL,Mathematics,15,60,101,75,176,8.52,34.09,57.39,42.61,393
2006-2007,40,Greensville County ,Mathematics,Grade 7,SOL,Mathematics,6,43,66,49,115,5.22,37.39,57.39,42.61,386
2006-2007,40,Greensville County ,Mathematics,Grade 8,SOL,Mathematics,31,87,57,118,175,17.71,49.71,32.57,67.43,430
2006-2007,41,Halifax County ,Mathematics,Grade 3,SOL,Mathematics,167,204,58,371,429,38.93,47.55,13.52,86.48,476
2006-2007,41,Halifax County ,Mathematics,Grade 4,SOL,Mathematics,122,186,114,308,422,28.91,44.08,27.01,72.99,452
2006-2007,41,Halifax County ,Mathematics,Grade 5,SOL,Mathematics,196,168,58,364,422,46.45,39.81,13.74,86.26,490
2006-2007,41,Halifax County ,Mathematics,Grade 6,SOL,Mathematics,60,201,163,261,424,14.15,47.41,38.44,61.56,420
2006-2007,41,Halifax County ,Mathematics,Grade 7,SOL,Mathematics,47,127,241,174,415,11.33,30.6,58.07,41.93,394
2006-2007,41,Halifax County ,Mathematics,Grade 8,SOL,Mathematics,112,158,143,270,413,27.12,38.26,34.62,65.38,441
2006-2007,112,Hampton City ,Mathematics,Grade 3,SOL,Mathematics,648,713,193,"1,361","1,554",41.7,45.88,12.42,87.58,478
2006-2007,112,Hampton City ,Mathematics,Grade 4,SOL,Mathematics,423,715,367,"1,138","1,505",28.11,47.51,24.39,75.61,453
2006-2007,112,Hampton City ,Mathematics,Grade 5,SOL,Mathematics,647,655,257,"1,302","1,559",41.5,42.01,16.48,83.52,481
2006-2007,112,Hampton City ,Mathematics,Grade 6,SOL,Mathematics,131,589,766,720,"1,486",8.82,39.64,51.55,48.45,393
2006-2007,112,Hampton City ,Mathematics,Grade 7,SOL,Mathematics,176,399,770,575,"1,345",13.09,29.67,57.25,42.75,388
2006-2007,112,Hampton City ,Mathematics,Grade 8,SOL,Mathematics,506,746,628,"1,252","1,880",26.91,39.68,33.4,66.6,438
2006-2007,42,Hanover County ,Mathematics,Grade 3,SOL,Mathematics,829,470,78,"1,299","1,377",60.2,34.13,5.66,94.34,512
2006-2007,42,Hanover County ,Mathematics,Grade 4,SOL,Mathematics,587,592,166,"1,179","1,345",43.64,44.01,12.34,87.66,485
2006-2007,42,Hanover County ,Mathematics,Grade 5,SOL,Mathematics,874,424,126,"1,298","1,424",61.38,29.78,8.85,91.15,520
2006-2007,42,Hanover County ,Mathematics,Grade 6,SOL,Mathematics,55,377,366,432,798,6.89,47.24,45.86,54.14,401
2006-2007,42,Hanover County ,Mathematics,Grade 7,SOL,Mathematics,261,562,419,823,"1,242",21.01,45.25,33.74,66.26,435
2006-2007,42,Hanover County ,Mathematics,Grade 8,SOL,Mathematics,794,521,198,"1,315","1,513",52.48,34.43,13.09,86.91,495
2006-2007,113,Harrisonburg City ,Mathematics,Grade 3,SOL,Mathematics,130,146,43,276,319,40.75,45.77,13.48,86.52,481
2006-2007,113,Harrisonburg City ,Mathematics,Grade 4,SOL,Mathematics,99,130,82,229,311,31.83,41.8,26.37,73.63,458
2006-2007,113,Harrisonburg City ,Mathematics,Grade 5,SOL,Mathematics,119,132,69,251,320,37.19,41.25,21.56,78.44,469
2006-2007,113,Harrisonburg City ,Mathematics,Grade 6,SOL,Mathematics,76,113,120,189,309,24.6,36.57,38.83,61.17,425
2006-2007,113,Harrisonburg City ,Mathematics,Grade 7,SOL,Mathematics,89,78,142,167,309,28.8,25.24,45.95,54.05,421
2006-2007,113,Harrisonburg City ,Mathematics,Grade 8,SOL,Mathematics,149,79,78,228,306,48.69,25.82,25.49,74.51,472
2006-2007,43,Henrico County ,Mathematics,Grade 3,SOL,Mathematics,"1,813","1,299",341,"3,112","3,453",52.51,37.62,9.88,90.12,497
2006-2007,43,Henrico County ,Mathematics,Grade 4,SOL,Mathematics,"1,440","1,328",523,"2,768","3,291",43.76,40.35,15.89,84.11,481
2006-2007,43,Henrico County ,Mathematics,Grade 5,SOL,Mathematics,"1,910","1,097",300,"3,007","3,307",57.76,33.17,9.07,90.93,512
2006-2007,43,Henrico County ,Mathematics,Grade 6,SOL,Mathematics,685,"1,249","1,410","1,934","3,344",20.48,37.35,42.17,57.83,421
2006-2007,43,Henrico County ,Mathematics,Grade 7,SOL,Mathematics,642,962,"1,371","1,604","2,975",21.58,32.34,46.08,53.92,414
2006-2007,43,Henrico County ,Mathematics,Grade 8,SOL,Mathematics,"1,566","1,200",779,"2,766","3,545",44.17,33.85,21.97,78.03,474
2006-2007,44,Henry County ,Mathematics,Grade 3,SOL,Mathematics,232,234,48,466,514,45.14,45.53,9.34,90.66,487
2006-2007,44,Henry County ,Mathematics,Grade 4,SOL,Mathematics,148,244,86,392,478,30.96,51.05,17.99,82.01,465
2006-2007,44,Henry County ,Mathematics,Grade 5,SOL,Mathematics,192,244,78,436,514,37.35,47.47,15.18,84.82,479
2006-2007,44,Henry County ,Mathematics,Grade 6,SOL,Mathematics,52,204,274,256,530,9.81,38.49,51.7,48.3,395
2006-2007,44,Henry County ,Mathematics,Grade 7,SOL,Mathematics,69,172,266,241,507,13.61,33.93,52.47,47.53,400
2006-2007,44,Henry County ,Mathematics,Grade 8,SOL,Mathematics,210,325,138,535,673,31.2,48.29,20.51,79.49,458
2006-2007,45,Highland County ,Mathematics,Grade 3,SOL,Mathematics,10,8,1,18,19,52.63,42.11,5.26,94.74,494
2006-2007,45,Highland County ,Mathematics,Grade 4,SOL,Mathematics,2,7,8,9,17,11.76,41.18,47.06,52.94,411
2006-2007,45,Highland County ,Mathematics,Grade 5,SOL,Mathematics,6,10,3,16,19,31.58,52.63,15.79,84.21,475
2006-2007,45,Highland County ,Mathematics,Grade 6,SOL,Mathematics,2,8,6,10,16,12.5,50,37.5,62.5,430
2006-2007,45,Highland County ,Mathematics,Grade 7,SOL,Mathematics,5,9,9,14,23,21.74,39.13,39.13,60.87,425
2006-2007,45,Highland County ,Mathematics,Grade 8,SOL,Mathematics,11,12,5,23,28,39.29,42.86,17.86,82.14,462
2006-2007,114,Hopewell City ,Mathematics,Grade 3,SOL,Mathematics,88,144,52,232,284,30.99,50.7,18.31,81.69,466
2006-2007,114,Hopewell City ,Mathematics,Grade 4,SOL,Mathematics,50,133,78,183,261,19.16,50.96,29.89,70.11,442
2006-2007,114,Hopewell City ,Mathematics,Grade 5,SOL,Mathematics,112,115,30,227,257,43.58,44.75,11.67,88.33,483
2006-2007,114,Hopewell City ,Mathematics,Grade 6,SOL,Mathematics,39,102,94,141,235,16.6,43.4,40,60,421
2006-2007,114,Hopewell City ,Mathematics,Grade 7,SOL,Mathematics,10,75,140,85,225,4.44,33.33,62.22,37.78,384
2006-2007,114,Hopewell City ,Mathematics,Grade 8,SOL,Mathematics,121,111,38,232,270,44.81,41.11,14.07,85.93,484
2006-2007,46,Isle of Wight County ,Mathematics,Grade 3,SOL,Mathematics,206,136,21,342,363,56.75,37.47,5.79,94.21,509
2006-2007,46,Isle of Wight County ,Mathematics,Grade 4,SOL,Mathematics,154,164,56,318,374,41.18,43.85,14.97,85.03,480
2006-2007,46,Isle of Wight County ,Mathematics,Grade 5,SOL,Mathematics,185,157,54,342,396,46.72,39.65,13.64,86.36,494
2006-2007,46,Isle of Wight County ,Mathematics,Grade 6,SOL,Mathematics,38,122,198,160,358,10.61,34.08,55.31,44.69,394
2006-2007,46,Isle of Wight County ,Mathematics,Grade 7,SOL,Mathematics,51,193,130,244,374,13.64,51.6,34.76,65.24,425
2006-2007,46,Isle of Wight County ,Mathematics,Grade 8,SOL,Mathematics,210,196,61,406,467,44.97,41.97,13.06,86.94,485
2006-2007,48,King George County ,Mathematics,Grade 3,SOL,Mathematics,124,126,54,250,304,40.79,41.45,17.76,82.24,473
2006-2007,48,King George County ,Mathematics,Grade 4,SOL,Mathematics,68,122,82,190,272,25,44.85,30.15,69.85,445
2006-2007,48,King George County ,Mathematics,Grade 5,SOL,Mathematics,113,81,65,194,259,43.63,31.27,25.1,74.9,473
